topic,key,value
robot_joint_control,sim_time,6.0388890351
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7031369209
robot_joint_control,theta_ref,1.6426728964
robot_joint_control,err,-1.0604640245
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1192155629
robot_joint_control,err_d,2.9117422849
robot_joint_control,alpha_ref,0.8172759414
robot_joint_control,torque,0.5750141779
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3137.3535791103
robot_joint_control,sim_time,6.0444445908
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5863306522
robot_joint_control,theta_ref,-1.8397045135
robot_joint_control,err,0.7466261387
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2703891993
robot_joint_control,err_d,-2.1730717421
robot_joint_control,alpha_ref,-0.7190306783
robot_joint_control,torque,-2.1629849362
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2576.9454535971
robot_joint_control,sim_time,6.0444445908
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7352012396
robot_joint_control,theta_ref,1.8107815981
robot_joint_control,err,0.0755803585
robot_joint_control,omega,0.8188058138
robot_joint_control,omega_ref,-0.1439501643
robot_joint_control,err_d,-0.9627559781
robot_joint_control,alpha_ref,-0.5338398814
robot_joint_control,torque,-9.4631199002
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5158410210
robot_joint_control,sim_time,6.0444445908
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-0.9978787899
robot_joint_control,theta_ref,-0.9141244292
robot_joint_control,err,0.0837543607
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4136795998
robot_joint_control,err_d,1.6807155609
robot_joint_control,alpha_ref,-0.3042967916
robot_joint_control,torque,18.6310749491
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1952.4556820998
robot_joint_control,sim_time,6.0444445908
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5977892876
robot_joint_control,theta_ref,-0.0937745944
robot_joint_control,err,-0.6915638819
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4478821754
robot_joint_control,err_d,1.9955787659
robot_joint_control,alpha_ref,0.2481270134
robot_joint_control,torque,2.1192247681
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2278.8343450621
robot_joint_control,sim_time,6.0444445908
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.2277154177
robot_joint_control,err_d,-2.6711763591
robot_joint_control,alpha_ref,0.5880312324
robot_joint_control,torque,-24.8125551001
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-46068.6109790862
robot_joint_control,sim_time,6.0444445908
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7052538395
robot_joint_control,theta_ref,1.6433478594
robot_joint_control,err,-1.0619059801
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1237524226
robot_joint_control,err_d,2.9162791446
robot_joint_control,alpha_ref,0.8159863353
robot_joint_control,torque,0.5752599299
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3138.6944346540
robot_joint_control,sim_time,6.0500001465
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5859794617
robot_joint_control,theta_ref,-1.8382134438
robot_joint_control,err,0.7477660179
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2663892806
robot_joint_control,err_d,-2.1770716608
robot_joint_control,alpha_ref,-0.7209379077
robot_joint_control,torque,-2.1664889060
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2581.1200268180
robot_joint_control,sim_time,6.0500001465
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7355670929
robot_joint_control,theta_ref,1.8099735975
robot_joint_control,err,0.0744065046
robot_joint_control,omega,0.8135030866
robot_joint_control,omega_ref,-0.1469130814
robot_joint_control,err_d,-0.9604161680
robot_joint_control,alpha_ref,-0.5328063965
robot_joint_control,torque,-9.4631172035
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5157300199
robot_joint_control,sim_time,6.0500001465
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-0.9995090961
robot_joint_control,theta_ref,-0.9164273143
robot_joint_control,err,0.0830817819
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4153619707
robot_joint_control,err_d,1.6790331900
robot_joint_control,alpha_ref,-0.3013511598
robot_joint_control,torque,18.6008296200
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1949.2861030530
robot_joint_control,sim_time,6.0500001465
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5956549644
robot_joint_control,theta_ref,-0.0962589756
robot_joint_control,err,-0.6919139400
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4464905262
robot_joint_control,err_d,1.9969704151
robot_joint_control,alpha_ref,0.2528740764
robot_joint_control,torque,2.1216109247
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2281.4002152082
robot_joint_control,sim_time,6.0500001465
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.2244418859
robot_joint_control,err_d,-2.6679028273
robot_joint_control,alpha_ref,0.5904310942
robot_joint_control,torque,-24.7863655532
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-46019.9857551219
robot_joint_control,sim_time,6.0500001465
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7073936462
robot_joint_control,theta_ref,1.6440479755
robot_joint_control,err,-1.0633456707
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1282819808
robot_joint_control,err_d,2.9208087027
robot_joint_control,alpha_ref,0.8146486282
robot_joint_control,torque,0.5755038849
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3140.0254857715
robot_joint_control,sim_time,6.0555557022
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5856535435
robot_joint_control,theta_ref,-1.8367445469
robot_joint_control,err,0.7489089966
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2623788416
robot_joint_control,err_d,-2.1810820997
robot_joint_control,alpha_ref,-0.7228166461
robot_joint_control,torque,-2.1699995276
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2585.3025248935
robot_joint_control,sim_time,6.0555557022
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7359033823
robot_joint_control,theta_ref,1.8091492653
robot_joint_control,err,0.0732458830
robot_joint_control,omega,0.8082379103
robot_joint_control,omega_ref,-0.1498702019
robot_joint_control,err_d,-0.9581081122
robot_joint_control,alpha_ref,-0.5317519307
robot_joint_control,torque,-9.4631123281
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5155293423
robot_joint_control,sim_time,6.0555557022
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.0011557341
robot_joint_control,theta_ref,-0.9187394977
robot_joint_control,err,0.0824162364
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4170279205
robot_joint_control,err_d,1.6773672402
robot_joint_control,alpha_ref,-0.2983936369
robot_joint_control,torque,18.5708916066
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1946.1487293674
robot_joint_control,sim_time,6.0555557022
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5935360789
robot_joint_control,theta_ref,-0.0987355486
robot_joint_control,err,-0.6922716275
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4450725019
robot_joint_control,err_d,1.9983884394
robot_joint_control,alpha_ref,0.2576062083
robot_joint_control,torque,2.1240173330
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2283.9878623061
robot_joint_control,sim_time,6.0555557022
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.2211551368
robot_joint_control,err_d,-2.6646160781
robot_joint_control,alpha_ref,0.5927962065
robot_joint_control,torque,-24.7600702864
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-45971.1642446398
robot_joint_control,sim_time,6.0555557022
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7095561028
robot_joint_control,theta_ref,1.6447731256
robot_joint_control,err,-1.0647829771
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1328039914
robot_joint_control,err_d,2.9253307134
robot_joint_control,alpha_ref,0.8132628202
robot_joint_control,torque,0.5757470563
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3141.3522610470
robot_joint_control,sim_time,6.0611112579
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5853531361
robot_joint_control,theta_ref,-1.8352980614
robot_joint_control,err,0.7500550747
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2583580315
robot_joint_control,err_d,-2.1851029098
robot_joint_control,alpha_ref,-0.7246668339
robot_joint_control,torque,-2.1735156088
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2589.4915275238
robot_joint_control,sim_time,6.0611112579
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7362103462
robot_joint_control,theta_ref,1.8083083630
robot_joint_control,err,0.0720980167
robot_joint_control,omega,0.8030097485
robot_joint_control,omega_ref,-0.1528214067
robot_joint_control,err_d,-0.9558311552
robot_joint_control,alpha_ref,-0.5306764245
robot_joint_control,torque,-9.4631108755
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5154695495
robot_joint_control,sim_time,6.0611112579
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.0028185844
robot_joint_control,theta_ref,-0.9210609198
robot_joint_control,err,0.0817576647
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4186774194
robot_joint_control,err_d,1.6757177413
robot_joint_control,alpha_ref,-0.2954243124
robot_joint_control,torque,18.5412596565
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1943.0434297810
robot_joint_control,sim_time,6.0611112579
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5914327502
robot_joint_control,theta_ref,-0.1012041792
robot_joint_control,err,-0.6926369295
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4436282516
robot_joint_control,err_d,1.9998326898
robot_joint_control,alpha_ref,0.2623231411
robot_joint_control,torque,2.1264431731
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2286.5964047984
robot_joint_control,sim_time,6.0611112579
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.2178553343
robot_joint_control,err_d,-2.6613162756
robot_joint_control,alpha_ref,0.5951263309
robot_joint_control,torque,-24.7336706110
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-45922.1488825276
robot_joint_control,sim_time,6.0611112579
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7117414474
robot_joint_control,theta_ref,1.6455235481
robot_joint_control,err,-1.0662178993
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1373181492
robot_joint_control,err_d,2.9298448712
robot_joint_control,alpha_ref,0.8118291497
robot_joint_control,torque,0.5759870002
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3142.6614270745
robot_joint_control,sim_time,6.0666668136
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5850782394
robot_joint_control,theta_ref,-1.8338739872
robot_joint_control,err,0.7512042522
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2543270290
robot_joint_control,err_d,-2.1891339123
robot_joint_control,alpha_ref,-0.7264884710
robot_joint_control,torque,-2.1770357192
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2593.6853304204
robot_joint_control,sim_time,6.0666668136
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7364882231
robot_joint_control,theta_ref,1.8074512482
robot_joint_control,err,0.0709630251
robot_joint_control,omega,0.7978186011
robot_joint_control,omega_ref,-0.1557665765
robot_joint_control,err_d,-0.9535851777
robot_joint_control,alpha_ref,-0.5295799971
robot_joint_control,torque,-9.4631089146
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5153888356
robot_joint_control,sim_time,6.0666668136
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.0044975281
robot_joint_control,theta_ref,-0.9233914614
robot_joint_control,err,0.0811060667
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4203104079
robot_joint_control,err_d,1.6740847528
robot_joint_control,alpha_ref,-0.2924433351
robot_joint_control,torque,18.5119342451
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1939.9702541154
robot_joint_control,sim_time,6.0666668136
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5893451571
robot_joint_control,theta_ref,-0.1036647037
robot_joint_control,err,-0.6930098608
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4421578348
robot_joint_control,err_d,2.0013031065
robot_joint_control,alpha_ref,0.2670246065
robot_joint_control,torque,2.1288875955
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2289.2249290806
robot_joint_control,sim_time,6.0666668136
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.2145426869
robot_joint_control,err_d,-2.6580036283
robot_joint_control,alpha_ref,0.5974213481
robot_joint_control,torque,-24.7071681962
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-45872.9427675491
robot_joint_control,sim_time,6.0666668136
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7139492035
robot_joint_control,theta_ref,1.6462988853
robot_joint_control,err,-1.0676503181
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1418242157
robot_joint_control,err_d,2.9343509376
robot_joint_control,alpha_ref,0.8103474975
robot_joint_control,torque,0.5762247896
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3143.9588375299
robot_joint_control,sim_time,6.0722223693
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5848288536
robot_joint_control,theta_ref,-1.8324723244
robot_joint_control,err,0.7523565292
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2502860129
robot_joint_control,err_d,-2.1931749284
robot_joint_control,alpha_ref,-0.7282813787
robot_joint_control,torque,-2.1805584281
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2597.8822291163
robot_joint_control,sim_time,6.0722223693
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7367371321
robot_joint_control,theta_ref,1.8065776825
robot_joint_control,err,0.0698405504
robot_joint_control,omega,0.7926637530
robot_joint_control,omega_ref,-0.1587055922
robot_joint_control,err_d,-0.9513693452
robot_joint_control,alpha_ref,-0.5284626484
robot_joint_control,torque,-9.4631072799
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5153215482
robot_joint_control,sim_time,6.0722223693
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.0061923265
robot_joint_control,theta_ref,-0.9257310033
robot_joint_control,err,0.0804613233
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4219267666
robot_joint_control,err_d,1.6724683940
robot_joint_control,alpha_ref,-0.2894507945
robot_joint_control,torque,18.4829133449
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1936.9289899066
robot_joint_control,sim_time,6.0722223693
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5872733593
robot_joint_control,theta_ref,-0.1061169952
robot_joint_control,err,-0.6933903545
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4406613410
robot_joint_control,err_d,2.0027996004
robot_joint_control,alpha_ref,0.2717103362
robot_joint_control,torque,2.1313515611
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2291.8744683964
robot_joint_control,sim_time,6.0722223693
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.2112173736
robot_joint_control,err_d,-2.6546783149
robot_joint_control,alpha_ref,0.5996811390
robot_joint_control,torque,-24.6805644724
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-45823.5485558044
robot_joint_control,sim_time,6.0722223693
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7161793709
robot_joint_control,theta_ref,1.6470993757
robot_joint_control,err,-1.0690799952
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1463219225
robot_joint_control,err_d,2.9388486445
robot_joint_control,alpha_ref,0.8088181615
robot_joint_control,torque,0.5764642392
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3145.2653062052
robot_joint_control,sim_time,6.0777779249
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5846049786
robot_joint_control,theta_ref,-1.8310930729
robot_joint_control,err,0.7535119057
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2462350726
robot_joint_control,err_d,-2.1972258687
robot_joint_control,alpha_ref,-0.7300455570
robot_joint_control,torque,-2.1840830202
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2602.0813714671
robot_joint_control,sim_time,6.0777779249
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7369573116
robot_joint_control,theta_ref,1.8056877851
robot_joint_control,err,0.0687304735
robot_joint_control,omega,0.7875450850
robot_joint_control,omega_ref,-0.1616383344
robot_joint_control,err_d,-0.9491834193
robot_joint_control,alpha_ref,-0.5273244977
robot_joint_control,torque,-9.4631068087
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5153021545
robot_joint_control,sim_time,6.0777779249
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.0079027414
robot_joint_control,theta_ref,-0.9280794859
robot_joint_control,err,0.0798232555
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4235264957
robot_joint_control,err_d,1.6708686650
robot_joint_control,alpha_ref,-0.2864468396
robot_joint_control,torque,18.4541924843
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1933.9191685325
robot_joint_control,sim_time,6.0777779249
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5852174759
robot_joint_control,theta_ref,-0.1085608974
robot_joint_control,err,-0.6937783733
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4391388595
robot_joint_control,err_d,2.0043220818
robot_joint_control,alpha_ref,0.2763800323
robot_joint_control,torque,2.1338352856
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2294.5452547879
robot_joint_control,sim_time,6.0777779249
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.2078796178
robot_joint_control,err_d,-2.6513405591
robot_joint_control,alpha_ref,0.6019055843
robot_joint_control,torque,-24.6538612280
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-45773.9695673893
robot_joint_control,sim_time,6.0777779249
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7184317112
robot_joint_control,theta_ref,1.6479246616
robot_joint_control,err,-1.0705070496
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1508110017
robot_joint_control,err_d,2.9433377236
robot_joint_control,alpha_ref,0.8072410226
robot_joint_control,torque,0.5767002230
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3146.5528648486
robot_joint_control,sim_time,6.0833334806
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5844066143
robot_joint_control,theta_ref,-1.8297363520
robot_joint_control,err,0.7546702623
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2421744317
robot_joint_control,err_d,-2.2012865096
robot_joint_control,alpha_ref,-0.7317808867
robot_joint_control,torque,-2.1876106876
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2606.2841775942
robot_joint_control,sim_time,6.0833334806
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7371490002
robot_joint_control,theta_ref,1.8047816753
robot_joint_control,err,0.0676326752
robot_joint_control,omega,0.7824622989
robot_joint_control,omega_ref,-0.1645647138
robot_joint_control,err_d,-0.9470270127
robot_joint_control,alpha_ref,-0.5261654258
robot_joint_control,torque,-9.4631067829
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5153010941
robot_joint_control,sim_time,6.0833334806
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.0096286535
robot_joint_control,theta_ref,-0.9304368496
robot_joint_control,err,0.0791918039
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4251095057
robot_joint_control,err_d,1.6692856550
robot_joint_control,alpha_ref,-0.2834315896
robot_joint_control,torque,18.4257708871
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1930.9407086720
robot_joint_control,sim_time,6.0833334806
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5831776857
robot_joint_control,theta_ref,-0.1109962687
robot_joint_control,err,-0.6941739544
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4375904799
robot_joint_control,err_d,2.0058704615
robot_joint_control,alpha_ref,0.2810334265
robot_joint_control,torque,2.1363371222
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2297.2355173962
robot_joint_control,sim_time,6.0833334806
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.2045295984
robot_joint_control,err_d,-2.6479905397
robot_joint_control,alpha_ref,0.6040945053
robot_joint_control,torque,-24.6270598934
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-45724.2084584635
robot_joint_control,sim_time,6.0833334806
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7207062244
robot_joint_control,theta_ref,1.6487749815
robot_joint_control,err,-1.0719312429
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1552911848
robot_joint_control,err_d,2.9478179067
robot_joint_control,alpha_ref,0.8056163788
robot_joint_control,torque,0.5769365557
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3147.8423272522
robot_joint_control,sim_time,6.0888890363
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.5842337608
robot_joint_control,theta_ref,-1.8284022808
robot_joint_control,err,0.7558314800
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2381042391
robot_joint_control,err_d,-2.2053567022
robot_joint_control,alpha_ref,-0.7334873676
robot_joint_control,torque,-2.1911432183
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-2610.4927778577
robot_joint_control,sim_time,6.0888890363
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.7373123169
robot_joint_control,theta_ref,1.8038593531
robot_joint_control,err,0.0665470362
robot_joint_control,omega,0.7774150372
robot_joint_control,omega_ref,-0.1674845815
robot_joint_control,err_d,-0.9448996186
robot_joint_control,alpha_ref,-0.5249856710
robot_joint_control,torque,-9.4631054202
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.5152450031
robot_joint_control,sim_time,6.0888890363
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.0113699436
robot_joint_control,theta_ref,-0.9328029156
robot_joint_control,err,0.0785670280
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4266757071
robot_joint_control,err_d,1.6677194536
robot_joint_control,alpha_ref,-0.2804051340
robot_joint_control,torque,18.3976507579
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1927.9938413490
robot_joint_control,sim_time,6.0888890363
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5811540484
robot_joint_control,theta_ref,-0.1134229600
robot_joint_control,err,-0.6945770085
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.4360162914
robot_joint_control,err_d,2.0074446499
robot_joint_control,alpha_ref,0.2856702507
robot_joint_control,torque,2.1388585906
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2299.9468903445
robot_joint_control,sim_time,6.0888890363
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.2011675239
robot_joint_control,err_d,-2.6446284652
robot_joint_control,alpha_ref,0.6062478423
robot_joint_control,torque,-24.6001621376
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-45674.2683277313
robot_joint_control,sim_time,6.0888890363
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7230026722
robot_joint_control,theta_ref,1.6496500969
robot_joint_control,err,-1.0733525753
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.1597622037
robot_joint_control,err_d,2.9522889256
robot_joint_control,alpha_ref,0.8039441705
robot_joint_control,torque,0.5771710915
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,3149.1219857660
robot_joint_control,sim_time,6.0944445920
robot_joint_control,dt,0.0055555557
